track_id,audio_path,genre,split
11679,data/audio/fma_small\011\011679.mp3,Electronic,training
11681,data/audio/fma_small\011\011681.mp3,Electronic,training
11682,data/audio/fma_small\011\011682.mp3,Electronic,training
11683,data/audio/fma_small\011\011683.mp3,,training
11763,data/audio/fma_small\011\011763.mp3,,training
11764,data/audio/fma_small\011\011764.mp3,Spoken,training
11765,data/audio/fma_small\011\011765.mp3,Experimental,training
11766,data/audio/fma_small\011\011766.mp3,Experimental,training
11767,data/audio/fma_small\011\011767.mp3,Experimental,training
11768,data/audio/fma_small\011\011768.mp3,Experimental,training
11769,data/audio/fma_small\011\011769.mp3,Rock,training
11770,data/audio/fma_small\011\011770.mp3,Rock,training
11771,data/audio/fma_small\011\011771.mp3,Rock,training
11772,data/audio/fma_small\011\011772.mp3,Rock,training
11773,data/audio/fma_small\011\011773.mp3,Rock,training
11774,data/audio/fma_small\011\011774.mp3,Rock,training
11775,data/audio/fma_small\011\011775.mp3,Rock,training
11776,data/audio/fma_small\011\011776.mp3,Rock,training
11777,data/audio/fma_small\011\011777.mp3,Rock,training
11778,data/audio/fma_small\011\011778.mp3,Rock,training
11779,data/audio/fma_small\011\011779.mp3,Rock,training
11780,data/audio/fma_small\011\011780.mp3,Rock,training
11781,data/audio/fma_small\011\011781.mp3,,training
11782,data/audio/fma_small\011\011782.mp3,Rock,training
11783,data/audio/fma_small\011\011783.mp3,Rock,training
11784,data/audio/fma_small\011\011784.mp3,Rock,training
11785,data/audio/fma_small\011\011785.mp3,,training
11786,data/audio/fma_small\011\011786.mp3,Rock,training
11787,data/audio/fma_small\011\011787.mp3,Rock,training
11788,data/audio/fma_small\011\011788.mp3,Rock,training
11789,data/audio/fma_small\011\011789.mp3,Pop,training
11790,data/audio/fma_small\011\011790.mp3,Pop,training
11791,data/audio/fma_small\011\011791.mp3,Pop,training
11792,data/audio/fma_small\011\011792.mp3,Pop,training
11793,data/audio/fma_small\011\011793.mp3,Pop,training
11794,data/audio/fma_small\011\011794.mp3,Pop,training
11795,data/audio/fma_small\011\011795.mp3,Pop,training
11803,data/audio/fma_small\011\011803.mp3,,training
11818,data/audio/fma_small\011\011818.mp3,Pop,training
11839,data/audio/fma_small\011\011839.mp3,,validation
11861,data/audio/fma_small\011\011861.mp3,Rock,validation
11862,data/audio/fma_small\011\011862.mp3,Rock,validation
11867,data/audio/fma_small\011\011867.mp3,Rock,validation
11868,data/audio/fma_small\011\011868.mp3,Rock,validation
11916,data/audio/fma_small\011\011916.mp3,,test
11917,data/audio/fma_small\011\011917.mp3,,test
11918,data/audio/fma_small\011\011918.mp3,,test
11919,data/audio/fma_small\011\011919.mp3,,test
11920,data/audio/fma_small\011\011920.mp3,,test
11921,data/audio/fma_small\011\011921.mp3,,test
11922,data/audio/fma_small\011\011922.mp3,,test
11933,data/audio/fma_small\011\011933.mp3,Old-Time / Historic,training
11937,data/audio/fma_small\011\011937.mp3,,training
11942,data/audio/fma_small\011\011942.mp3,Old-Time / Historic,test
11946,data/audio/fma_small\011\011946.mp3,Old-Time / Historic,validation
11947,data/audio/fma_small\011\011947.mp3,Folk,training
11951,data/audio/fma_small\011\011951.mp3,Rock,validation
12045,data/audio/fma_small\012\012045.mp3,,validation
12046,data/audio/fma_small\012\012046.mp3,,validation
12047,data/audio/fma_small\012\012047.mp3,,validation
12048,data/audio/fma_small\012\012048.mp3,,training
12049,data/audio/fma_small\012\012049.mp3,Pop,training
12050,data/audio/fma_small\012\012050.mp3,Pop,training
12051,data/audio/fma_small\012\012051.mp3,Pop,training
12052,data/audio/fma_small\012\012052.mp3,Pop,training
12053,data/audio/fma_small\012\012053.mp3,,training
12058,data/audio/fma_small\012\012058.mp3,,training
12059,data/audio/fma_small\012\012059.mp3,,training
12060,data/audio/fma_small\012\012060.mp3,,training
12061,data/audio/fma_small\012\012061.mp3,,training
12062,data/audio/fma_small\012\012062.mp3,,training
12064,data/audio/fma_small\012\012064.mp3,,training
12065,data/audio/fma_small\012\012065.mp3,,validation
12066,data/audio/fma_small\012\012066.mp3,Electronic,validation
12067,data/audio/fma_small\012\012067.mp3,,validation
12109,data/audio/fma_small\012\012109.mp3,Experimental,training
12146,data/audio/fma_small\012\012146.mp3,,training
12147,data/audio/fma_small\012\012147.mp3,,training
12173,data/audio/fma_small\012\012173.mp3,,training
12174,data/audio/fma_small\012\012174.mp3,,training
12179,data/audio/fma_small\012\012179.mp3,,training
12188,data/audio/fma_small\012\012188.mp3,,training
12189,data/audio/fma_small\012\012189.mp3,,training
12346,data/audio/fma_small\012\012346.mp3,Old-Time / Historic,validation
12348,data/audio/fma_small\012\012348.mp3,Old-Time / Historic,training
12349,data/audio/fma_small\012\012349.mp3,Old-Time / Historic,training
12350,data/audio/fma_small\012\012350.mp3,Old-Time / Historic,training
12351,data/audio/fma_small\012\012351.mp3,Old-Time / Historic,training
12352,data/audio/fma_small\012\012352.mp3,Old-Time / Historic,training
12353,data/audio/fma_small\012\012353.mp3,Old-Time / Historic,training
12355,data/audio/fma_small\012\012355.mp3,Old-Time / Historic,training
12376,data/audio/fma_small\012\012376.mp3,Old-Time / Historic,training
12387,data/audio/fma_small\012\012387.mp3,Old-Time / Historic,validation
12390,data/audio/fma_small\012\012390.mp3,Folk,training
12394,data/audio/fma_small\012\012394.mp3,Rock,training
12481,data/audio/fma_small\012\012481.mp3,Rock,training
12482,data/audio/fma_small\012\012482.mp3,Rock,training
12484,data/audio/fma_small\012\012484.mp3,,training
12485,data/audio/fma_small\012\012485.mp3,,training
12486,data/audio/fma_small\012\012486.mp3,,training
12487,data/audio/fma_small\012\012487.mp3,,training
12488,data/audio/fma_small\012\012488.mp3,,training
12489,data/audio/fma_small\012\012489.mp3,,training
12490,data/audio/fma_small\012\012490.mp3,Rock,training
12508,data/audio/fma_small\012\012508.mp3,,training
12513,data/audio/fma_small\012\012513.mp3,Instrumental,training
12514,data/audio/fma_small\012\012514.mp3,Instrumental,training
12518,data/audio/fma_small\012\012518.mp3,Instrumental,training
12521,data/audio/fma_small\012\012521.mp3,Instrumental,training
12526,data/audio/fma_small\012\012526.mp3,Experimental,training
12527,data/audio/fma_small\012\012527.mp3,Experimental,training
12530,data/audio/fma_small\012\012530.mp3,Experimental,training
12531,data/audio/fma_small\012\012531.mp3,Experimental,training
12532,data/audio/fma_small\012\012532.mp3,Experimental,training
12537,data/audio/fma_small\012\012537.mp3,Experimental,training
12551,data/audio/fma_small\012\012551.mp3,Experimental,training
12552,data/audio/fma_small\012\012552.mp3,Experimental,training
12654,data/audio/fma_small\012\012654.mp3,,training
12690,data/audio/fma_small\012\012690.mp3,,training
12691,data/audio/fma_small\012\012691.mp3,Easy Listening,training
12692,data/audio/fma_small\012\012692.mp3,Soul-RnB,training
12737,data/audio/fma_small\012\012737.mp3,Experimental,training
12985,data/audio/fma_small\012\012985.mp3,,training
12986,data/audio/fma_small\012\012986.mp3,,training
13191,data/audio/fma_small\013\013191.mp3,Pop,training
13197,data/audio/fma_small\013\013197.mp3,Pop,training
13199,data/audio/fma_small\013\013199.mp3,Pop,validation
13201,data/audio/fma_small\013\013201.mp3,Folk,training
13218,data/audio/fma_small\013\013218.mp3,,training
13220,data/audio/fma_small\013\013220.mp3,,training
13325,data/audio/fma_small\013\013325.mp3,Pop,validation
13328,data/audio/fma_small\013\013328.mp3,Pop,validation
13362,data/audio/fma_small\013\013362.mp3,,training
13378,data/audio/fma_small\013\013378.mp3,Pop,training
13474,data/audio/fma_small\013\013474.mp3,,training
13537,data/audio/fma_small\013\013537.mp3,Experimental,training
13538,data/audio/fma_small\013\013538.mp3,Experimental,training
13539,data/audio/fma_small\013\013539.mp3,Experimental,training
13540,data/audio/fma_small\013\013540.mp3,Experimental,training
13556,data/audio/fma_small\013\013556.mp3,Electronic,training
13561,data/audio/fma_small\013\013561.mp3,Electronic,training
13562,data/audio/fma_small\013\013562.mp3,Electronic,training
13566,data/audio/fma_small\013\013566.mp3,Electronic,training
13571,data/audio/fma_small\013\013571.mp3,Electronic,test
13578,data/audio/fma_small\013\013578.mp3,,training
13591,data/audio/fma_small\013\013591.mp3,Electronic,training
13596,data/audio/fma_small\013\013596.mp3,,training
13666,data/audio/fma_small\013\013666.mp3,Rock,validation
13668,data/audio/fma_small\013\013668.mp3,Rock,validation
13670,data/audio/fma_small\013\013670.mp3,Rock,validation
13706,data/audio/fma_small\013\013706.mp3,,training
13707,data/audio/fma_small\013\013707.mp3,,training
13708,data/audio/fma_small\013\013708.mp3,,training
13709,data/audio/fma_small\013\013709.mp3,,training
13710,data/audio/fma_small\013\013710.mp3,,training
13711,data/audio/fma_small\013\013711.mp3,,training
13735,data/audio/fma_small\013\013735.mp3,,training
13747,data/audio/fma_small\013\013747.mp3,,test
13748,data/audio/fma_small\013\013748.mp3,Pop,training
13749,data/audio/fma_small\013\013749.mp3,Rock,training
13767,data/audio/fma_small\013\013767.mp3,,training
13768,data/audio/fma_small\013\013768.mp3,,training
13804,data/audio/fma_small\013\013804.mp3,Folk,training
13927,data/audio/fma_small\013\013927.mp3,Electronic,training
13928,data/audio/fma_small\013\013928.mp3,Electronic,training
13929,data/audio/fma_small\013\013929.mp3,Electronic,training
13930,data/audio/fma_small\013\013930.mp3,Electronic,training
14063,data/audio/fma_small\014\014063.mp3,,training
14208,data/audio/fma_small\014\014208.mp3,,validation
14315,data/audio/fma_small\014\014315.mp3,Jazz,training
14316,data/audio/fma_small\014\014316.mp3,Jazz,training
14317,data/audio/fma_small\014\014317.mp3,Jazz,training
14318,data/audio/fma_small\014\014318.mp3,,training
14319,data/audio/fma_small\014\014319.mp3,,training
14320,data/audio/fma_small\014\014320.mp3,,training
14344,data/audio/fma_small\014\014344.mp3,,training
14358,data/audio/fma_small\014\014358.mp3,,training
14363,data/audio/fma_small\014\014363.mp3,Classical,training
14365,data/audio/fma_small\014\014365.mp3,Classical,training
14386,data/audio/fma_small\014\014386.mp3,,training
14391,data/audio/fma_small\014\014391.mp3,,training
14538,data/audio/fma_small\014\014538.mp3,,training
14539,data/audio/fma_small\014\014539.mp3,,training
14541,data/audio/fma_small\014\014541.mp3,,training
14542,data/audio/fma_small\014\014542.mp3,,training
14568,data/audio/fma_small\014\014568.mp3,,validation
14569,data/audio/fma_small\014\014569.mp3,,validation
14570,data/audio/fma_small\014\014570.mp3,,validation
14571,data/audio/fma_small\014\014571.mp3,,validation
14572,data/audio/fma_small\014\014572.mp3,,validation
14576,data/audio/fma_small\014\014576.mp3,,validation
14577,data/audio/fma_small\014\014577.mp3,Electronic,test
14578,data/audio/fma_small\014\014578.mp3,Electronic,test
14579,data/audio/fma_small\014\014579.mp3,Electronic,test
14580,data/audio/fma_small\014\014580.mp3,Electronic,test
14581,data/audio/fma_small\014\014581.mp3,Electronic,test
14583,data/audio/fma_small\014\014583.mp3,Electronic,test
14584,data/audio/fma_small\014\014584.mp3,Electronic,test
14585,data/audio/fma_small\014\014585.mp3,Electronic,test
14586,data/audio/fma_small\014\014586.mp3,Electronic,test
14588,data/audio/fma_small\014\014588.mp3,Electronic,test
14589,data/audio/fma_small\014\014589.mp3,Electronic,test
14590,data/audio/fma_small\014\014590.mp3,Electronic,test
14601,data/audio/fma_small\014\014601.mp3,Electronic,training
14602,data/audio/fma_small\014\014602.mp3,Electronic,training
14603,data/audio/fma_small\014\014603.mp3,Electronic,training
14604,data/audio/fma_small\014\014604.mp3,Electronic,training
14653,data/audio/fma_small\014\014653.mp3,Soul-RnB,training
14661,data/audio/fma_small\014\014661.mp3,Soul-RnB,training
14663,data/audio/fma_small\014\014663.mp3,Rock,test
14684,data/audio/fma_small\014\014684.mp3,Electronic,training
14690,data/audio/fma_small\014\014690.mp3,Experimental,validation
14693,data/audio/fma_small\014\014693.mp3,,training
14733,data/audio/fma_small\014\014733.mp3,,training
14734,data/audio/fma_small\014\014734.mp3,,training
14735,data/audio/fma_small\014\014735.mp3,,training
14736,data/audio/fma_small\014\014736.mp3,,training
14737,data/audio/fma_small\014\014737.mp3,,training
14738,data/audio/fma_small\014\014738.mp3,,training
14739,data/audio/fma_small\014\014739.mp3,,training
14740,data/audio/fma_small\014\014740.mp3,,training
14741,data/audio/fma_small\014\014741.mp3,Spoken,training
14742,data/audio/fma_small\014\014742.mp3,Rock,training
14743,data/audio/fma_small\014\014743.mp3,Rock,training
14744,data/audio/fma_small\014\014744.mp3,Rock,training
14745,data/audio/fma_small\014\014745.mp3,Rock,training
14809,data/audio/fma_small\014\014809.mp3,Rock,training
14869,data/audio/fma_small\014\014869.mp3,Electronic,test
15094,data/audio/fma_small\015\015094.mp3,,training
15210,data/audio/fma_small\015\015210.mp3,,training
15464,data/audio/fma_small\015\015464.mp3,Electronic,training
15469,data/audio/fma_small\015\015469.mp3,Electronic,training
15471,data/audio/fma_small\015\015471.mp3,Electronic,training
15475,data/audio/fma_small\015\015475.mp3,Electronic,training
15476,data/audio/fma_small\015\015476.mp3,Electronic,training
15487,data/audio/fma_small\015\015487.mp3,Electronic,training
15488,data/audio/fma_small\015\015488.mp3,Electronic,training
15540,data/audio/fma_small\015\015540.mp3,Experimental,training
15541,data/audio/fma_small\015\015541.mp3,Experimental,training
15542,data/audio/fma_small\015\015542.mp3,Experimental,training
15543,data/audio/fma_small\015\015543.mp3,Experimental,training
15625,data/audio/fma_small\015\015625.mp3,Electronic,training
15769,data/audio/fma_small\015\015769.mp3,,training
15770,data/audio/fma_small\015\015770.mp3,,training
15771,data/audio/fma_small\015\015771.mp3,,training
15772,data/audio/fma_small\015\015772.mp3,,training
15773,data/audio/fma_small\015\015773.mp3,,training
15880,data/audio/fma_small\015\015880.mp3,,training
16095,data/audio/fma_small\016\016095.mp3,Rock,training
16155,data/audio/fma_small\016\016155.mp3,,training
16158,data/audio/fma_small\016\016158.mp3,,training
16162,data/audio/fma_small\016\016162.mp3,Hip-Hop,training
16163,data/audio/fma_small\016\016163.mp3,,training
16334,data/audio/fma_small\016\016334.mp3,Folk,training
16337,data/audio/fma_small\016\016337.mp3,,validation
16338,data/audio/fma_small\016\016338.mp3,Electronic,training
16339,data/audio/fma_small\016\016339.mp3,Electronic,training
16340,data/audio/fma_small\016\016340.mp3,Electronic,training
16354,data/audio/fma_small\016\016354.mp3,,test
16743,data/audio/fma_small\016\016743.mp3,Electronic,training
16744,data/audio/fma_small\016\016744.mp3,Electronic,training
16745,data/audio/fma_small\016\016745.mp3,Electronic,training
16747,data/audio/fma_small\016\016747.mp3,Electronic,training
16819,data/audio/fma_small\016\016819.mp3,Experimental,training
16820,data/audio/fma_small\016\016820.mp3,Rock,training
16821,data/audio/fma_small\016\016821.mp3,Rock,training
16822,data/audio/fma_small\016\016822.mp3,Rock,training
16878,data/audio/fma_small\016\016878.mp3,,training
16879,data/audio/fma_small\016\016879.mp3,,training
16880,data/audio/fma_small\016\016880.mp3,Rock,training
16895,data/audio/fma_small\016\016895.mp3,,training
16994,data/audio/fma_small\016\016994.mp3,,training
16995,data/audio/fma_small\016\016995.mp3,,training
16997,data/audio/fma_small\016\016997.mp3,,training
17132,data/audio/fma_small\017\017132.mp3,,training
17344,data/audio/fma_small\017\017344.mp3,,training
17345,data/audio/fma_small\017\017345.mp3,,training
17462,data/audio/fma_small\017\017462.mp3,Experimental,training
17491,data/audio/fma_small\017\017491.mp3,Rock,training
17496,data/audio/fma_small\017\017496.mp3,Experimental,training
17499,data/audio/fma_small\017\017499.mp3,Experimental,training
17500,data/audio/fma_small\017\017500.mp3,,training
17573,data/audio/fma_small\017\017573.mp3,,training
17588,data/audio/fma_small\017\017588.mp3,Experimental,validation
17605,data/audio/fma_small\017\017605.mp3,,training
17606,data/audio/fma_small\017\017606.mp3,,training
17607,data/audio/fma_small\017\017607.mp3,,training
17608,data/audio/fma_small\017\017608.mp3,,training
17609,data/audio/fma_small\017\017609.mp3,,training
17610,data/audio/fma_small\017\017610.mp3,,training
17611,data/audio/fma_small\017\017611.mp3,,training
17631,data/audio/fma_small\017\017631.mp3,,validation
17632,data/audio/fma_small\017\017632.mp3,,validation
